Name	inHouse_ID
f0722-8837	cnic_27
0a0524ae-d755-4e91-a73a-2ad867fe676a	cnic_27
3-indoleacetic acid, plant cell culture tested, crystalline	cnic_27
indole-3-pyruvic acid	cnic_28
392-12-1	cnic_28
3-(1h-indol-3-yl)-2-oxopropanoic acid	cnic_28
indole-3-pyruvate	cnic_28
indolepyruvic acid	cnic_28
3-indolylpyruvic acid	cnic_28
indolepyruvate	cnic_28
indolyl-3-pyruvate	cnic_28
3-indolepyruvic acid	cnic_28
indol-3-yl pyruvic acid	cnic_28
3-indolylpyroracemic acid	cnic_28
indole pyruvic acid	cnic_28
indole-3-pyruvic acid monohydrate	cnic_28
3-(indol-3-yl)pyruvic acid	cnic_28
beta-indolepyruvic acid	cnic_28
beta-indolylpyruvic acid	cnic_28
indole-3-pyrubate	cnic_28
unii-4qm0lt13a8	cnic_28
nsc 88874	cnic_28
(indol-3-yl)pyruvate	cnic_28
1h-indole-3-propanoic acid, .alpha.-oxo-	cnic_28
einecs 206-874-1	cnic_28
(indol-3-yl)pyruvic acid	cnic_28
alpha-oxo-1h-indole-3-propanoic acid	cnic_28
brn 0172966	cnic_28
1h-indole-3-propanoic acid, alpha-oxo-	cnic_28
4qm0lt13a8	cnic_28
chebi:29750	cnic_28
3-indol-3-yl-2-oxopropanoic acid	cnic_28
3-(3-indolyl)-2-oxopropanoic acid	cnic_28
3io	cnic_28
indol-3-ylpyruvic acid	cnic_28
35656-49-6	cnic_28
3-indolpyruvic acid	cnic_28
indol-3-pyruvic acid	cnic_28
pubchem7282	cnic_28
3-indole-pyruvic acid	cnic_28
.beta.-indolepyruvic acid	cnic_28
.beta.-indolylpyruvic acid	cnic_28
bmse000646	cnic_28
bmse000685	cnic_28
1h-indole-3-pyruvic acid	cnic_28
dsstox_cid_22053	cnic_28
dsstox_rid_79908	cnic_28
dsstox_gsid_42053	cnic_28
5-22-06-00324 (beilstein handbook reference)	cnic_28
mls000515792	cnic_28
aronis24313	cnic_28
schembl125249	cnic_28
chembl485012	cnic_28
dtxsid3042053	cnic_28
ctk4i1112	cnic_28
hms2270a21	cnic_28
ebd45217	cnic_28
ks-000018cs	cnic_28
nsc88874	cnic_28
zinc1532617	cnic_28
1h-indole-3-propanoicacid, a-oxo-	cnic_28
tox21_301365	cnic_28
anw-46652	cnic_28
nsc-88874	cnic_28
sbb003515	cnic_28
stl286879	cnic_28
akos005267243	cnic_28
mcule-1073478615	cnic_28
vi30400	cnic_28
ncgc00247042-01	cnic_28
ncgc00255790-01	cnic_28
ac-10208	cnic_28
as-63461	cnic_28
cas-392-12-1	cnic_28
ls-83400	cnic_28
smr000112266	cnic_28
st056381	cnic_28
3-(1h-indol-3-yl)-2-keto-propionic acid	cnic_28
indole-3-pyruvic acid, >=98.0% (tlc)	cnic_28
ft-0627222	cnic_28
ks-00004725	cnic_28
c00331	cnic_28
i-4200	cnic_28
1h-indole-3-propanoic acid, alpha-oxo- (9ci)	cnic_28
392i121	cnic_28
3-(1h-indol-3-yl)-2-oxidanylidene-propanoic acid	cnic_28
3-(1h-indol-3-yl)-2-oxopropanoic acid 392-12-1	cnic_28
ac17fd8d-94bc-4c87-b5e6-d2b60f03b45d	cnic_28
q23905803	cnic_28
f9995-2651	cnic_28
3-indolylpyruvic acid; 3-(3-indolyl)-2-oxopropanoic acid; alpha-oxo-1h-indole-3-propanoic acid	cnic_28
3-(indol-3-yl)pyruvate	cnic_28
3-(1h-indol-3-yl)-2-oxopropanoate	cnic_28
indole-pyr	cnic_28
chebi:17640	cnic_28
dtxsid60957041	cnic_28
q27102492	cnic_28
indole-3-lactic acid	cnic_29
1821-52-9	cnic_29
dl-indole-3-lactic acid	cnic_29
2-hydroxy-3-(1h-indol-3-yl)propanoic acid	cnic_29
indolelactic acid	cnic_29
indolelactate	cnic_29
3-indolelactic acid	cnic_29
3-(indol-3-yl)lactic acid	cnic_29
832-97-3	cnic_29
indole-3-lactate	cnic_29
alpha-hydroxy-1h-indole-3-propanoic acid	cnic_29
chebi:24813	cnic_29
(1)-alpha-hydroxy-1h-indole-3-propionic acid	cnic_29
indole lactate	cnic_29
2-hydroxy-3-indol-3-ylpropanoic acid	cnic_29
1h-indole-3-propanoic acid, alpha-hydroxy-	cnic_29
indoleglycollic acid	cnic_29
dl-3-indolelactate	cnic_29
einecs 212-627-9	cnic_29
einecs 217-347-0	cnic_29
indole-3-lacticacid	cnic_29
3-indolyllactic acid	cnic_29
1h-indole-3-propanoicacid, a-hydroxy-	cnic_29
dl-3-indolelactic acid	cnic_29
acmc-209eit	cnic_29
.beta.-indolyllactic acid	cnic_29
bmse000409	cnic_29
1h-indole-3-propanoic acid, .alpha.-hydroxy-	cnic_29
3-(3-indolyl)lactic acid	cnic_29
timtec1_004067	cnic_29
(2s)-2-hydroxy-3-(1h-indol-3-yl)propanoic acid	cnic_29
mls000515793	cnic_29
schembl578606	cnic_29
chembl485011	cnic_29
.beta.-(3-indolyl)lactic acid	cnic_29
bdbm31881	cnic_29
ctk8b1046	cnic_29
dtxsid70862758	cnic_29
dl-indole-3-lactic acid, 99%	cnic_29
hms1545i19	cnic_29
hms2267b22	cnic_29
2-hydroxy-3-indol-3-yl-propionate	cnic_29
bcp29310	cnic_29
ks-000013qd	cnic_29
6637ah	cnic_29
anw-23091	cnic_29
2-hydroxy-3-indol-3-yl-propionsaeure	cnic_29
akos015854458	cnic_29
mcule-9202778593	cnic_29
vi30206	cnic_29
(+)-a-hydroxy-1h-indole-3-propanoate	cnic_29
(+)-a-hydroxy-1h-indole-3-propionate	cnic_29
2-hydroxy-3-(3-indolyl)propionic acid	cnic_29
2-hydroxy-3-indol-3-yl-propionic acid	cnic_29
3-(3-indolyl)-2-hydroxypropanoic acid	cnic_29
3-(3-indolyl)-2-hydroxypropionic acid	cnic_29
(s)-2-hydroxy-3-indol-3-yl-propionate	cnic_29
ncgc00247041-01	cnic_29
(+)-2-hydroxy-3-indol-3-yl-propionate	cnic_29
as-47850	cnic_29
smr000112267	cnic_29
st055635	cnic_29
(+)-alpha-hydroxy-1h-indole-3-propanoate	cnic_29
(+)-alpha-hydroxy-1h-indole-3-propionate	cnic_29
(+)-a-hydroxy-1h-indole-3-propanoic acid	cnic_29
(+)-a-hydroxy-1h-indole-3-propionic acid	cnic_29
db-044452	cnic_29
hy-113099	cnic_29
(+)-2-hydroxy-3-indol-3-yl-propionic acid	cnic_29
(s)-2-hydroxy-3-indol-3-yl-propionic acid	cnic_29
cs-0059568	cnic_29
ft-0625396	cnic_29
ft-0633858	cnic_29
i0031	cnic_29
(+)-alpha-hydroxy-1h-indole-3-propanoic acid	cnic_29
(+)-alpha-hydroxy-1h-indole-3-propionic acid	cnic_29
a-8976	cnic_29
c02043	cnic_29
i-3000	cnic_29
brd-a61478466-001-01-6	cnic_29
q27109857	cnic_29
f2147-5460	cnic_29
543e5d98-4fd0-4ca4-85a7-2a826ec027f5	cnic_29
3-amino-3-[5-(3,4-dichlorophenyl)-furan-2-yl]-propionicacid	cnic_29
indole-3-lactic acid;indolelactic acid;2-hydroxy-3-(1h-indol-3-yl)propanoic acid	cnic_29
3-(1h-indol-3-yl)propanoate	cnic_31
3-(1h-indol-3-yl)propionate	cnic_31
indolepropionate	cnic_31
indole-3-propanoate	cnic_31
indole-propionate	cnic_31
indole-3-propionate	cnic_31
indole-3-propionic acid, 4	cnic_31
bdbm92684	cnic_31
chebi:82916	cnic_31
q27156458	cnic_31
hydrocinnamic acid	cnic_32
3-phenylpropionic acid	cnic_32
3-phenylpropanoic acid	cnic_32
501-52-0	cnic_32
benzenepropanoic acid	cnic_32
benzylacetic acid	cnic_32
dihydrocinnamic acid	cnic_32
benzenepropionic acid	cnic_32
phenylpropanoate	cnic_32
phenylpropanoic acid	cnic_32
3-phenyl-propionic acid	cnic_32
3-phenyl propionic acid	cnic_32
beta-phenylpropionic acid	cnic_32
phenylpropionic acid	cnic_32
phenyl propionic acid	cnic_32
nsc 9272	cnic_32
unii-5q445in5cu	cnic_32
mfcd00002771	cnic_32
fema no. 2889	cnic_32
ccris 3199	cnic_32
einecs 207-924-5	cnic_32
hydrocinnamic acid, 99%	cnic_32
chembl851	cnic_32
.beta.-phenylpropionic acid	cnic_32
brn 0907515	cnic_32
ai3-00892	cnic_32
5q445in5cu	cnic_32
chebi:28631	cnic_32
hydrocinnamate	cnic_32
3pp	cnic_32
3-phenylpropionic acid3-phenyl-propionic acid	cnic_32
hci	cnic_32
beta-phenylpropionate	cnic_32
3-phenylpropionicacid	cnic_32
3-phenyl propanoic acid	cnic_32
3-phenyl-n-propionic acid	cnic_32
hydrozimtsaeure	cnic_32
dihydrocinnamate	cnic_32
benzenepropionate	cnic_32
hyrocinnamic acid	cnic_32
b-phenylpropionate	cnic_32
w-phenylpropanoate	cnic_32
1ahx	cnic_32
1tog	cnic_32
1toi	cnic_32
1toj	cnic_32
3-phenylpropanoicacid	cnic_32
3-phenylpropionsaeure	cnic_32
omega-phenylpropanoate	cnic_32
3-phenylproionic acid	cnic_32
pubchem8185	cnic_32
b-phenylpropionic acid	cnic_32
w-phenylpropanoic acid	cnic_32
3-phenyl-n-propionate	cnic_32
beta-phenylpropioic acid	cnic_32
3-phenyl-propanoic acid	cnic_32
omega-phenylpropanoic acid	cnic_32
[o]c(=o)ccc1ccccc1	cnic_32
hydrocinnamic acid (8ci)	cnic_32
bmse000675	cnic_32
i(2)-phenylpropionic acid	cnic_32
.beta.-phenylpropanoic acid	cnic_32
schembl3419	cnic_32
acmc-1av13	cnic_32
dsstox_cid_27064	cnic_32
dsstox_rid_82080	cnic_32
dsstox_gsid_47064	cnic_32
4-09-00-01752 (beilstein handbook reference)	cnic_32
ksc269k2l	cnic_32
dtxsid2047064	cnic_32
ctk1g9525	cnic_32
hydrocinnamic acid 501-52-0	cnic_32
nsc9272	cnic_32
zinc154564	cnic_32
3-phenylpropionic acid, 99%, fg	cnic_32
hy-y1088	cnic_32
nsc-9272	cnic_32
3pp; 3-phenylpropionic acid	cnic_32
tox21_302329	cnic_32
anw-30923	cnic_32
bbl011572	cnic_32
bdbm50304072	cnic_32
hts001767	cnic_32
s6254	cnic_32
sbb056662	cnic_32
stk286011	cnic_32
akos000119624	cnic_32
bs-3829	cnic_32
cs-w019781	cnic_32
db02024	cnic_32
ebd2219941	cnic_32
hydrocinnamic acid, analytical standard	cnic_32
mcule-1670073750	cnic_32
ncgc00256189-01	cnic_32
ak-94756	cnic_32
bp-21020	cnic_32
cas-501-52-0	cnic_32
ls-31175	cnic_32
sc-04862	cnic_32
st097541	cnic_32
sy001654	cnic_32
db-014319	cnic_32
840-ep2272829a2	cnic_32
840-ep2275105a1	cnic_32
840-ep2277867a2	cnic_32
840-ep2284166a1	cnic_32
840-ep2287154a1	cnic_32
840-ep2289891a2	cnic_32
840-ep2292228a1	cnic_32
840-ep2292589a1	cnic_32
840-ep2292590a2	cnic_32
840-ep2295402a2	cnic_32
840-ep2295407a1	cnic_32
840-ep2295413a1	cnic_32
840-ep2295415a1	cnic_32
840-ep2295427a1	cnic_32
840-ep2295436a1	cnic_32
840-ep2298305a1	cnic_32
840-ep2298736a1	cnic_32
840-ep2298742a1	cnic_32
840-ep2298779a1	cnic_32
840-ep2301923a1	cnic_32
840-ep2301928a1	cnic_32
840-ep2305257a1	cnic_32
840-ep2305660a1	cnic_32
840-ep2305667a2	cnic_32
840-ep2305668a1	cnic_32
840-ep2305696a2	cnic_32
840-ep2305697a2	cnic_32
840-ep2305698a2	cnic_32
840-ep2305808a1	cnic_32
840-ep2308833a2	cnic_32
840-ep2308845a2	cnic_32
840-ep2308850a1	cnic_32
840-ep2308872a1	cnic_32
840-ep2308873a1	cnic_32
840-ep2308879a1	cnic_32
840-ep2311455a1	cnic_32
840-ep2311796a1	cnic_32
840-ep2311797a1	cnic_32
840-ep2311798a1	cnic_32
840-ep2311802a1	cnic_32
840-ep2311803a1	cnic_32
840-ep2311815a1	cnic_32
840-ep2311825a1	cnic_32
840-ep2311829a1	cnic_32
840-ep2311836a1	cnic_32
840-ep2314576a1	cnic_32
840-ep2314580a1	cnic_32
840-ep2314581a1	cnic_32
840-ep2314586a1	cnic_32
840-ep2316457a1	cnic_32
840-ep2316827a1	cnic_32
840-ep2316828a1	cnic_32
840-ep2316829a1	cnic_32
840-ep2371814a1	cnic_32
840-ep2374454a1	cnic_32
ft-0616346	cnic_32
hydrocinnamic acid (3-phenylpropanoic acid)	cnic_32
c05629	cnic_32
m-6092	cnic_32
15228-ep2316832a1	cnic_32
15228-ep2316833a1	cnic_32
16418-ep2275401a1	cnic_32
16418-ep2281563a1	cnic_32
16418-ep2289890a1	cnic_32
16418-ep2305646a1	cnic_32
16418-ep2308868a1	cnic_32
16418-ep2311842a2	cnic_32
16418-ep2316459a1	cnic_32
q4358522	cnic_32
w-105981	cnic_32
z57127332	cnic_32
f2191-0065	cnic_32
e76d1f9d-cbb1-4b91-8949-75b4f6f4c481	cnic_32
3-phenylpropionic acid;3-phenylpropanoic acid;3-phenyl-n-propionic acid	cnic_32
p-cresol sulfate	cnic_33
p-cresyl sulfate	cnic_33
4-cresol sulfate	cnic_33
3233-58-7	cnic_33
4-cresol sulphate	cnic_33
p-cresylsulfate	cnic_33
p-cresyl sulphate	cnic_33
p-tolyl hydrogen sulfate	cnic_33
para-cresol sulfate	cnic_33
para-cresol sulphate	cnic_33
4-methylphenyl hydrogen sulfate	cnic_33
(4-methylphenyl) hydrogen sulfate	cnic_33
(4-methylphenyl)oxidanesulfonic acid	cnic_33
unii-56m34zqy1s	cnic_33
mono(4-methylphenyl) sulfate	cnic_33
56m34zqy1s	cnic_33
(4-methylphenyl) sulfate	cnic_33
sulfuric acid, mono(4-methylphenyl) ester	cnic_33
p-tolyl sulfate	cnic_33
p-cresol sulphate	cnic_33
p-cresylsulphate	cnic_33
p-cresyl-sulfate	cnic_33
p-cresyl-sulphate	cnic_33
sulfuric acid, mono(p-tolyl) ester	cnic_33
schembl195721	cnic_33
p-tolyl sulfate (6ci,7ci)	cnic_33
p-tolyl sulphate (6ci,7ci)	cnic_33
chebi:82914	cnic_33
sulfuric acid mono-p-tolyl ester	cnic_33
zinc8318019	cnic_33
ep-0022	cnic_33
sulfuric acid mono(p-tolyl) ester (8ci)	cnic_33
ft-0778135	cnic_33
q27156456	cnic_33
p-cresol	cnic_34
4-methylphenol	cnic_34
106-44-5	cnic_34
4-cresol	cnic_34
4-hydroxytoluene	cnic_34
phenol, 4-methyl-	cnic_34
para-cresol	cnic_34
p-methylphenol	cnic_34
p-hydroxytoluene	cnic_34
p-tolyl alcohol	cnic_34
p-kresol	cnic_34
p-oxytoluene	cnic_34
p-toluol	cnic_34
p-cresylic acid	cnic_34
1-hydroxy-4-methylbenzene	cnic_34
p-methylhydroxybenzene	cnic_34
paracresol	cnic_34
paramethyl phenol	cnic_34
1-methyl-4-hydroxybenzene	cnic_34
para-cresylic acid	cnic_34
4-methyl phenol	cnic_34
cresol, para-	cnic_34
p-kresol [german]	cnic_34
cresol, p-isomer	cnic_34
cresol, p-	cnic_34
cresol, para	cnic_34
p-methyl phenol	cnic_34
unii-1mxy2um8nv	cnic_34
4-methyl-phenol	cnic_34
nsc 3696	cnic_34
ccris 647	cnic_34
fema no. 2337	cnic_34
hsdb 1814	cnic_34
einecs 203-398-6	cnic_34
1mxy2um8nv	cnic_34
4-methylphenol (p-cresol)	cnic_34
tricresol	cnic_34
chembl16645	cnic_34
ai3-00150	cnic_34
chebi:17847	cnic_34
mfcd00002376	cnic_34
ncgc00091519-04	cnic_34
toluene,4-hydroxy  (para-cresol)	cnic_34
p-cresol [un2076]  [poison, corrosive]	cnic_34
dsstox_cid_1869	cnic_34
p-cresol, 99+%, pure	cnic_34
dsstox_rid_76375	cnic_34
dsstox_gsid_21869	cnic_34
pcr	cnic_34
cas-106-44-5	cnic_34
para cresol	cnic_34
p-cresylate	cnic_34
p-methyl-phenol	cnic_34
4 -methylphenol	cnic_34
cresol,p-	cnic_34
para-cresyl alcohol	cnic_34
phenol, 4-methyi	cnic_34
p-cresol, 99%	cnic_34
pubchem23326	cnic_34
spectrum_000850	cnic_34
p-cresol, high purity	cnic_34
4-methyl phenol 99%	cnic_34
spectrum2_000765	cnic_34
spectrum4_001740	cnic_34
spectrum5_000540	cnic_34
acmc-1bp9f	cnic_34
schembl375	cnic_34
bmse000458	cnic_34
ec 203-398-6	cnic_34
dsstox_rid_77380	cnic_34
dsstox_rid_77554	cnic_34
nciopen2_001516	cnic_34
wln: qr d1	cnic_34
dsstox_gsid_24364	cnic_34
dsstox_gsid_24858	cnic_34
kbiogr_002160	cnic_34
kbioss_001330	cnic_34
1-hydroxyl 4-methyl benzene	cnic_34
p-cresol, analytical standard	cnic_34
bidd:er0010	cnic_34
divk1c_000381	cnic_34
spectrum1500209	cnic_34
p-cresol, >=99%, fg	cnic_34
spbio_000810	cnic_34
schembl7812506	cnic_34
sgcut00097	cnic_34
dtxsid7021869	cnic_34
hms501d03	cnic_34
kbio1_000381	cnic_34
kbio2_001330	cnic_34
kbio2_003898	cnic_34
kbio2_006466	cnic_34
nsc3696	cnic_34
ninds_000381	cnic_34
oc1=cc=c(c=c1)[c]	cnic_34
hms1920a16	cnic_34
hms2091i04	cnic_34
pharmakon1600-01500209	cnic_34
zinc897142	cnic_34
p-cresol, for synthesis, 98.0%	cnic_34
4-methylphenol, analytical standard	cnic_34
ks-00000w1a	cnic_34
nsc-3696	cnic_34
nsc95259	cnic_34
to_000033	cnic_34
tox21_113240	cnic_34
tox21_113445	cnic_34
tox21_200402	cnic_34
tox21_201115	cnic_34
tox21_300029	cnic_34
anw-15348	cnic_34
bdbm50008543	cnic_34
ccg-38990	cnic_34
ls-399	cnic_34
nsc-95259	cnic_34
nsc756709	cnic_34
sbb040878	cnic_34
stl183323	cnic_34
akos000119005	cnic_34
tox21_113445_1	cnic_34
db01688	cnic_34
mcule-2287247927	cnic_34
nsc-756709	cnic_34
idi1_000381	cnic_34
ncgc00013272-01	cnic_34
ncgc00091519-01	cnic_34
ncgc00091519-02	cnic_34
ncgc00091519-03	cnic_34
ncgc00091519-05	cnic_34
ncgc00091519-06	cnic_34
ncgc00091519-07	cnic_34
ncgc00091519-09	cnic_34
ncgc00253980-01	cnic_34
ncgc00257956-01	cnic_34
ncgc00258667-01	cnic_34
4-methylphenol 10 microg/ml in methanol	cnic_34
ps-11958	cnic_34
sc-47195	cnic_34
cas-1319-77-3	cnic_34
p-cresol [un2076] [poison, corrosive]	cnic_34
p-cresol, jis special grade, >=99.0%	cnic_34
sbi-0051322.p003	cnic_34
ft-0660000	cnic_34
st50214475	cnic_34
4-methylphenol 100 microg/ml in cyclohexane	cnic_34
p-cresol, puriss. p.a., >=99.0% (gc)	cnic_34
3645-ep2269989a1	cnic_34
3645-ep2269992a1	cnic_34
3645-ep2270505a1	cnic_34
3645-ep2272517a1	cnic_34
3645-ep2275413a1	cnic_34
3645-ep2275414a1	cnic_34
3645-ep2275420a1	cnic_34
3645-ep2277865a1	cnic_34
3645-ep2277880a1	cnic_34
3645-ep2277898a2	cnic_34
3645-ep2284157a1	cnic_34
3645-ep2287165a2	cnic_34
3645-ep2287166a2	cnic_34
3645-ep2292088a1	cnic_34
3645-ep2292227a2	cnic_34
3645-ep2292593a2	cnic_34
3645-ep2292610a1	cnic_34
3645-ep2292620a2	cnic_34
3645-ep2295406a1	cnic_34
3645-ep2295407a1	cnic_34
3645-ep2295423a1	cnic_34
3645-ep2295429a1	cnic_34
3645-ep2295503a1	cnic_34
3645-ep2298736a1	cnic_34
3645-ep2298742a1	cnic_34
3645-ep2298750a1	cnic_34
3645-ep2298772a1	cnic_34
3645-ep2301536a1	cnic_34
3645-ep2301538a1	cnic_34
3645-ep2305250a1	cnic_34
3645-ep2305633a1	cnic_34
3645-ep2305808a1	cnic_34
3645-ep2305825a1	cnic_34
3645-ep2308839a1	cnic_34
3645-ep2308855a1	cnic_34
3645-ep2311455a1	cnic_34
3645-ep2311494a1	cnic_34
3645-ep2311811a1	cnic_34
3645-ep2311822a1	cnic_34
3645-ep2314590a1	cnic_34
3645-ep2316452a1	cnic_34
3645-ep2316830a2	cnic_34
3645-ep2316937a1	cnic_34
3645-ep2316974a1	cnic_34
3645-ep2374895a1	cnic_34
c01468	cnic_34
88248-ep2269977a2	cnic_34
88248-ep2284157a1	cnic_34
88248-ep2305625a1	cnic_34
88248-ep2305648a1	cnic_34
ab00051955_02	cnic_34
q312251	cnic_34
sr-05000002037	cnic_34
j-001591	cnic_34
j-515803	cnic_34
sr-05000002037-1	cnic_34
f1908-0066	cnic_34
unii-3jyg22fd73 component iwdclrjobjjrnh-uhfffaoysa-n	cnic_34
unii-gf3cgh8d7z component iwdclrjobjjrnh-uhfffaoysa-n	cnic_34
2876-02-0	cnic_34
hippuric acid	cnic_39
495-69-2	cnic_39
2-benzamidoacetic acid	cnic_39
n-benzoylglycine	cnic_39
glycine, n-benzoyl-	cnic_39
benzoylglycine	cnic_39
benzamidoacetic acid	cnic_39
hippurate	cnic_39
benzoylaminoacetic acid	cnic_39
hippursaeure	cnic_39
phenylcarbonylaminoacetic acid	cnic_39
benzamidoessigsaeure	cnic_39
benzoylaminoessigsaeure	cnic_39
n-benzoyl-glycin	cnic_39
acetic acid, (benzoylamino)-	cnic_39
(benzoylamino)acetic acid	cnic_39
bz-gly-oh	cnic_39
acido ippurico	cnic_39
acido ippurico [italian]	cnic_39
2-(phenylformamido)acetic acid	cnic_39
nsc 9982	cnic_39
unii-te0865n2et	cnic_39
66407-11-2	cnic_39
hippuric acid, 98%	cnic_39
n-(phenylcarbonyl)glycine	cnic_39
einecs 207-806-3	cnic_39
mfcd00002692	cnic_39
chembl461	cnic_39
brn 1073987	cnic_39
ai3-01062	cnic_39
te0865n2et	cnic_39
chebi:18089	cnic_39
ncgc00159486-02	cnic_39
acetic acid,benzamide   hippuric acid	cnic_39
dsstox_cid_26073	cnic_39
dsstox_rid_81320	cnic_39
dsstox_gsid_46073	cnic_39
n-benzoylglycinate anion	cnic_39
n-benzoylglycinate(1-)	cnic_39
2-(phenylcarbonylamino)acetic acid	cnic_39
cas-495-69-2	cnic_39
benzoylglycin	cnic_39
hippuricacid	cnic_39
benzoyl glycine	cnic_39
benzamidoacetate	cnic_39
benzoylglycocoll	cnic_39
n-benzoyl-glycine	cnic_39
n-benzoyl glycine	cnic_39
hippuric acid, na	cnic_39
bzo-gly-oh	cnic_39
hippuric acid,(s)	cnic_39
n-benzoylglycinic acid	cnic_39
(benzoylamino)-acetate	cnic_39
pubchem14914	cnic_39
benzoylamino-acetic acid	cnic_39
2-benzamidoethanoic acid	cnic_39
phenylcarbonylaminoacetate	cnic_39
(benzoylamino)-acetic acid	cnic_39
bmse000408	cnic_39
cambridge id 5116993	cnic_39
schembl7486	cnic_39
2-(benzoylamino)acetic acid	cnic_39
timtec1_002805	cnic_39
n-benzoylglycinic acid anion	cnic_39
n-benzoylglycinic acid(1-)	cnic_39
oprea1_124422	cnic_39
oprea1_492747	cnic_39
4-09-00-00778 (beilstein handbook reference)	cnic_39
ksc236c3p	cnic_39
mls001074359	cnic_39
bidd:er0490	cnic_39
acmc-1b480	cnic_39
dtxsid9046073	cnic_39
ctk1d6137	cnic_39
ks-00000ogq	cnic_39
nsc9982	cnic_39
hippuric acid, puriss., 99.0%	cnic_39
hms1541p11	cnic_39
hms2230i23	cnic_39
hms3373i07	cnic_39
albb-005966	cnic_39
bcp25964	cnic_39
nsc-9982	cnic_39
zinc6344064	cnic_39
benzenecarboxamide, n-carboxymethyl-	cnic_39
tox21_111710	cnic_39
2-benzamidoacetic acid 495-69-2	cnic_39
anw-30789	cnic_39
bbl008217	cnic_39
bdbm50009999	cnic_39
hts004658	cnic_39
s5618	cnic_39
sbb003759	cnic_39
stk011394	cnic_39
akos000118897	cnic_39
tox21_111710_1	cnic_39
bs-3968	cnic_39
ccg-266415	cnic_39
cs-w017278	cnic_39
hy-w016562	cnic_39
mcule-2214602350	cnic_39
sdccgmls-0064636.p001	cnic_39
ncgc00159486-03	cnic_39
ncgc00159486-04	cnic_39
ncgc00159486-06	cnic_39
ak-42216	cnic_39
ls-75804	cnic_39
smr000112115	cnic_39
st037059	cnic_39
db-051645	cnic_39
ft-0627072	cnic_39
ft-0660260	cnic_39
r1048	cnic_39
w7742	cnic_39
c01586	cnic_39
ab00375781-06	cnic_39
q412803	cnic_39
q-201204	cnic_39
f2111-0036	cnic_39
2-benzamidoacetic acid;n-benzoylglycine;glycine, n-benzoyl-	cnic_39
37c5e4e2-f7a0-451c-a041-5c9a71d92fa7	cnic_39
hippuric acid	cnic_40
495-69-2	cnic_40
2-benzamidoacetic acid	cnic_40
n-benzoylglycine	cnic_40
glycine, n-benzoyl-	cnic_40
benzoylglycine	cnic_40
benzamidoacetic acid	cnic_40
hippurate	cnic_40
benzoylaminoacetic acid	cnic_40
hippursaeure	cnic_40
phenylcarbonylaminoacetic acid	cnic_40
benzamidoessigsaeure	cnic_40
benzoylaminoessigsaeure	cnic_40
n-benzoyl-glycin	cnic_40
acetic acid, (benzoylamino)-	cnic_40
(benzoylamino)acetic acid	cnic_40
bz-gly-oh	cnic_40
acido ippurico	cnic_40
acido ippurico [italian]	cnic_40
2-(phenylformamido)acetic acid	cnic_40
nsc 9982	cnic_40
unii-te0865n2et	cnic_40
66407-11-2	cnic_40
hippuric acid, 98%	cnic_40
n-(phenylcarbonyl)glycine	cnic_40
einecs 207-806-3	cnic_40
mfcd00002692	cnic_40
chembl461	cnic_40
brn 1073987	cnic_40
ai3-01062	cnic_40
te0865n2et	cnic_40
chebi:18089	cnic_40
ncgc00159486-02	cnic_40
acetic acid,benzamide   hippuric acid	cnic_40
dsstox_cid_26073	cnic_40
dsstox_rid_81320	cnic_40
dsstox_gsid_46073	cnic_40
n-benzoylglycinate anion	cnic_40
n-benzoylglycinate(1-)	cnic_40
2-(phenylcarbonylamino)acetic acid	cnic_40
cas-495-69-2	cnic_40
benzoylglycin	cnic_40
hippuricacid	cnic_40
benzoyl glycine	cnic_40
benzamidoacetate	cnic_40
benzoylglycocoll	cnic_40
n-benzoyl-glycine	cnic_40
n-benzoyl glycine	cnic_40
hippuric acid, na	cnic_40
bzo-gly-oh	cnic_40
hippuric acid,(s)	cnic_40
n-benzoylglycinic acid	cnic_40
(benzoylamino)-acetate	cnic_40
pubchem14914	cnic_40
benzoylamino-acetic acid	cnic_40
2-benzamidoethanoic acid	cnic_40
phenylcarbonylaminoacetate	cnic_40
(benzoylamino)-acetic acid	cnic_40
bmse000408	cnic_40
cambridge id 5116993	cnic_40
schembl7486	cnic_40
2-(benzoylamino)acetic acid	cnic_40
timtec1_002805	cnic_40
n-benzoylglycinic acid anion	cnic_40
n-benzoylglycinic acid(1-)	cnic_40
oprea1_124422	cnic_40
oprea1_492747	cnic_40
4-09-00-00778 (beilstein handbook reference)	cnic_40
ksc236c3p	cnic_40
mls001074359	cnic_40
bidd:er0490	cnic_40
acmc-1b480	cnic_40
dtxsid9046073	cnic_40
ctk1d6137	cnic_40
ks-00000ogq	cnic_40
nsc9982	cnic_40
hippuric acid, puriss., 99.0%	cnic_40
hms1541p11	cnic_40
hms2230i23	cnic_40
hms3373i07	cnic_40
albb-005966	cnic_40
bcp25964	cnic_40
nsc-9982	cnic_40
zinc6344064	cnic_40
benzenecarboxamide, n-carboxymethyl-	cnic_40
tox21_111710	cnic_40
2-benzamidoacetic acid 495-69-2	cnic_40
anw-30789	cnic_40
bbl008217	cnic_40
bdbm50009999	cnic_40
hts004658	cnic_40
s5618	cnic_40
sbb003759	cnic_40
stk011394	cnic_40
akos000118897	cnic_40
tox21_111710_1	cnic_40
bs-3968	cnic_40
ccg-266415	cnic_40
