Name	inHouse_ID
16418-EP2281563A1	cnic_32
16418-EP2289890A1	cnic_32
16418-EP2305646A1	cnic_32
16418-EP2308868A1	cnic_32
16418-EP2311842A2	cnic_32
16418-EP2316459A1	cnic_32
Q4358522	cnic_32
W-105981	cnic_32
Z57127332	cnic_32
F2191-0065	cnic_32
E76D1F9D-CBB1-4B91-8949-75B4F6F4C481	cnic_32
3-Phenylpropionic acid;3-Phenylpropanoic acid;3-Phenyl-n-propionic acid	cnic_32
p-Cresol sulfate	cnic_33
p-cresyl sulfate	cnic_33
4-cresol sulfate	cnic_33
3233-58-7	cnic_33
4-Cresol sulphate	cnic_33
p-cresylsulfate	cnic_33
p-cresyl sulphate	cnic_33
p-tolyl hydrogen sulfate	cnic_33
para-Cresol sulfate	cnic_33
Para-cresol sulphate	cnic_33
4-methylphenyl hydrogen sulfate	cnic_33
(4-methylphenyl) hydrogen sulfate	cnic_33
(4-Methylphenyl)oxidanesulfonic acid	cnic_33
UNII-56M34ZQY1S	cnic_33
mono(4-methylphenyl) Sulfate	cnic_33
56M34ZQY1S	cnic_33
(4-methylphenyl) sulfate	cnic_33
Sulfuric acid, mono(4-methylphenyl) ester	cnic_33
p-tolyl sulfate	cnic_33
p-Cresol sulphate	cnic_33
p-cresylsulphate	cnic_33
p-cresyl-sulfate	cnic_33
p-Cresyl-sulphate	cnic_33
Sulfuric acid, mono(p-tolyl) ester	cnic_33
SCHEMBL195721	cnic_33
p-Tolyl sulfate (6CI,7CI)	cnic_33
p-Tolyl sulphate (6CI,7CI)	cnic_33
CHEBI:82914	cnic_33
sulfuric acid mono-p-tolyl ester	cnic_33
ZINC8318019	cnic_33
EP-0022	cnic_33
sulfuric acid mono(p-tolyl) ester (8CI)	cnic_33
FT-0778135	cnic_33
Q27156456	cnic_33
P-CRESOL	cnic_34
4-Methylphenol	cnic_34
106-44-5	cnic_34
4-Cresol	cnic_34
4-Hydroxytoluene	cnic_34
Phenol, 4-methyl-	cnic_34
para-Cresol	cnic_34
p-Methylphenol	cnic_34
p-Hydroxytoluene	cnic_34
p-Tolyl alcohol	cnic_34
p-Kresol	cnic_34
p-Oxytoluene	cnic_34
p-Toluol	cnic_34
p-Cresylic acid	cnic_34
1-Hydroxy-4-methylbenzene	cnic_34
p-Methylhydroxybenzene	cnic_34
Paracresol	cnic_34
Paramethyl phenol	cnic_34
1-Methyl-4-hydroxybenzene	cnic_34
para-Cresylic acid	cnic_34
4-methyl phenol	cnic_34
Cresol, para-	cnic_34
p-Kresol [German]	cnic_34
Cresol, p-isomer	cnic_34
Cresol, p-	cnic_34
CRESOL, PARA	cnic_34
p-Methyl phenol	cnic_34
UNII-1MXY2UM8NV	cnic_34
4-methyl-phenol	cnic_34
NSC 3696	cnic_34
CCRIS 647	cnic_34
FEMA No. 2337	cnic_34
HSDB 1814	cnic_34
EINECS 203-398-6	cnic_34
1MXY2UM8NV	cnic_34
4-methylphenol (p-cresol)	cnic_34
Tricresol	cnic_34
CHEMBL16645	cnic_34
AI3-00150	cnic_34
CHEBI:17847	cnic_34
MFCD00002376	cnic_34
NCGC00091519-04	cnic_34
TOLUENE,4-HYDROXY  (PARA-CRESOL)	cnic_34
p-Cresol [UN2076]  [Poison, Corrosive]	cnic_34
DSSTox_CID_1869	cnic_34
p-Cresol, 99+%, pure	cnic_34
DSSTox_RID_76375	cnic_34
DSSTox_GSID_21869	cnic_34
PCR	cnic_34
CAS-106-44-5	cnic_34
para cresol	cnic_34
p-Cresylate	cnic_34
p-methyl-phenol	cnic_34
4 -methylphenol	cnic_34
Cresol,p-	cnic_34
para-cresyl alcohol	cnic_34
Phenol, 4-methyI	cnic_34
p-Cresol, 99%	cnic_34
PubChem23326	cnic_34
Spectrum_000850	cnic_34
p-Cresol, High Purity	cnic_34
4-Methyl Phenol 99%	cnic_34
Spectrum2_000765	cnic_34
Spectrum4_001740	cnic_34
Spectrum5_000540	cnic_34
ACMC-1BP9F	cnic_34
SCHEMBL375	cnic_34
bmse000458	cnic_34
EC 203-398-6	cnic_34
DSSTox_RID_77380	cnic_34
DSSTox_RID_77554	cnic_34
NCIOpen2_001516	cnic_34
WLN: QR D1	cnic_34
DSSTox_GSID_24364	cnic_34
DSSTox_GSID_24858	cnic_34
KBioGR_002160	cnic_34
KBioSS_001330	cnic_34
1-Hydroxyl 4-Methyl Benzene	cnic_34
p-Cresol, analytical standard	cnic_34
BIDD:ER0010	cnic_34
DivK1c_000381	cnic_34
SPECTRUM1500209	cnic_34
p-Cresol, >=99%, FG	cnic_34
SPBio_000810	cnic_34
SCHEMBL7812506	cnic_34
SGCUT00097	cnic_34
DTXSID7021869	cnic_34
HMS501D03	cnic_34
KBio1_000381	cnic_34
KBio2_001330	cnic_34
KBio2_003898	cnic_34
KBio2_006466	cnic_34
NSC3696	cnic_34
NINDS_000381	cnic_34
OC1=CC=C(C=C1)[C]	cnic_34
HMS1920A16	cnic_34
HMS2091I04	cnic_34
Pharmakon1600-01500209	cnic_34
ZINC897142	cnic_34
p-Cresol, for synthesis, 98.0%	cnic_34
4-Methylphenol, analytical standard	cnic_34
KS-00000W1A	cnic_34
NSC-3696	cnic_34
NSC95259	cnic_34
to_000033	cnic_34
Tox21_113240	cnic_34
Tox21_113445	cnic_34
Tox21_200402	cnic_34
Tox21_201115	cnic_34
Tox21_300029	cnic_34
ANW-15348	cnic_34
BDBM50008543	cnic_34
CCG-38990	cnic_34
LS-399	cnic_34
NSC-95259	cnic_34
NSC756709	cnic_34
SBB040878	cnic_34
STL183323	cnic_34
AKOS000119005	cnic_34
Tox21_113445_1	cnic_34
DB01688	cnic_34
MCULE-2287247927	cnic_34
NSC-756709	cnic_34
IDI1_000381	cnic_34
NCGC00013272-01	cnic_34
NCGC00091519-01	cnic_34
NCGC00091519-02	cnic_34
NCGC00091519-03	cnic_34
NCGC00091519-05	cnic_34
NCGC00091519-06	cnic_34
NCGC00091519-07	cnic_34
NCGC00091519-09	cnic_34
NCGC00253980-01	cnic_34
NCGC00257956-01	cnic_34
NCGC00258667-01	cnic_34
4-Methylphenol 10 microg/mL in Methanol	cnic_34
PS-11958	cnic_34
SC-47195	cnic_34
CAS-1319-77-3	cnic_34
p-Cresol [UN2076] [Poison, Corrosive]	cnic_34
p-Cresol, JIS special grade, >=99.0%	cnic_34
SBI-0051322.P003	cnic_34
FT-0660000	cnic_34
ST50214475	cnic_34
4-Methylphenol 100 microg/mL in Cyclohexane	cnic_34
p-Cresol, puriss. p.a., >=99.0% (GC)	cnic_34
3645-EP2269989A1	cnic_34
3645-EP2269992A1	cnic_34
3645-EP2270505A1	cnic_34
3645-EP2272517A1	cnic_34
3645-EP2275413A1	cnic_34
3645-EP2275414A1	cnic_34
3645-EP2275420A1	cnic_34
3645-EP2277865A1	cnic_34
3645-EP2277880A1	cnic_34
3645-EP2277898A2	cnic_34
3645-EP2284157A1	cnic_34
3645-EP2287165A2	cnic_34
3645-EP2287166A2	cnic_34
3645-EP2292088A1	cnic_34
3645-EP2292227A2	cnic_34
3645-EP2292593A2	cnic_34
3645-EP2292610A1	cnic_34
3645-EP2292620A2	cnic_34
3645-EP2295406A1	cnic_34
3645-EP2295407A1	cnic_34
3645-EP2295423A1	cnic_34
3645-EP2295429A1	cnic_34
3645-EP2295503A1	cnic_34
3645-EP2298736A1	cnic_34
3645-EP2298742A1	cnic_34
3645-EP2298750A1	cnic_34
3645-EP2298772A1	cnic_34
3645-EP2301536A1	cnic_34
3645-EP2301538A1	cnic_34
3645-EP2305250A1	cnic_34
3645-EP2305633A1	cnic_34
3645-EP2305808A1	cnic_34
3645-EP2305825A1	cnic_34
3645-EP2308839A1	cnic_34
3645-EP2308855A1	cnic_34
3645-EP2311455A1	cnic_34
3645-EP2311494A1	cnic_34
3645-EP2311811A1	cnic_34
3645-EP2311822A1	cnic_34
3645-EP2314590A1	cnic_34
3645-EP2316452A1	cnic_34
3645-EP2316830A2	cnic_34
3645-EP2316937A1	cnic_34
3645-EP2316974A1	cnic_34
3645-EP2374895A1	cnic_34
C01468	cnic_34
88248-EP2269977A2	cnic_34
88248-EP2284157A1	cnic_34
88248-EP2305625A1	cnic_34
88248-EP2305648A1	cnic_34
AB00051955_02	cnic_34
Q312251	cnic_34
SR-05000002037	cnic_34
J-001591	cnic_34
J-515803	cnic_34
SR-05000002037-1	cnic_34
F1908-0066	cnic_34
UNII-3JYG22FD73 component IWDCLRJOBJJRNH-UHFFFAOYSA-N	cnic_34
UNII-GF3CGH8D7Z component IWDCLRJOBJJRNH-UHFFFAOYSA-N	cnic_34
2876-02-0	cnic_34
Hippuric acid	cnic_39
495-69-2	cnic_39
2-Benzamidoacetic acid	cnic_39
N-Benzoylglycine	cnic_39
Glycine, N-benzoyl-	cnic_39
Benzoylglycine	cnic_39
Benzamidoacetic acid	cnic_39
hippurate	cnic_39
Benzoylaminoacetic acid	cnic_39
Hippursaeure	cnic_39
Phenylcarbonylaminoacetic acid	cnic_39
Benzamidoessigsaeure	cnic_39
Benzoylaminoessigsaeure	cnic_39
N-Benzoyl-glycin	cnic_39
Acetic acid, (benzoylamino)-	cnic_39
(benzoylamino)acetic acid	cnic_39
Bz-Gly-OH	cnic_39
Acido ippurico	cnic_39
Acido ippurico [Italian]	cnic_39
2-(Phenylformamido)Acetic Acid	cnic_39
NSC 9982	cnic_39
UNII-TE0865N2ET	cnic_39
66407-11-2	cnic_39
Hippuric acid, 98%	cnic_39
N-(phenylcarbonyl)glycine	cnic_39
EINECS 207-806-3	cnic_39
MFCD00002692	cnic_39
CHEMBL461	cnic_39
BRN 1073987	cnic_39
AI3-01062	cnic_39
TE0865N2ET	cnic_39
CHEBI:18089	cnic_39
NCGC00159486-02	cnic_39
ACETIC ACID,BENZAMIDE   HIPPURIC ACID	cnic_39
DSSTox_CID_26073	cnic_39
DSSTox_RID_81320	cnic_39
DSSTox_GSID_46073	cnic_39
N-benzoylglycinate anion	cnic_39
N-benzoylglycinate(1-)	cnic_39
2-(phenylcarbonylamino)acetic acid	cnic_39
CAS-495-69-2	cnic_39
Benzoylglycin	cnic_39
Hippuricacid	cnic_39
benzoyl glycine	cnic_39
Benzamidoacetate	cnic_39
Benzoylglycocoll	cnic_39
n-benzoyl-glycine	cnic_39
N-benzoyl glycine	cnic_39
Hippuric acid, Na	cnic_39
Bzo-Gly-OH	cnic_39
Hippuric Acid,(S)	cnic_39
N-Benzoylglycinic acid	cnic_39
(benzoylamino)-Acetate	cnic_39
PubChem14914	cnic_39
benzoylamino-acetic acid	cnic_39
2-benzamidoethanoic acid	cnic_39
Phenylcarbonylaminoacetate	cnic_39
(benzoylamino)-Acetic acid	cnic_39
bmse000408	cnic_39
Cambridge id 5116993	cnic_39
SCHEMBL7486	cnic_39
2-(benzoylamino)acetic acid	cnic_39
TimTec1_002805	cnic_39
N-Benzoylglycinic acid anion	cnic_39
N-Benzoylglycinic acid(1-)	cnic_39
Oprea1_124422	cnic_39
Oprea1_492747	cnic_39
4-09-00-00778 (Beilstein Handbook Reference)	cnic_39
KSC236C3P	cnic_39
MLS001074359	cnic_39
BIDD:ER0490	cnic_39
ACMC-1B480	cnic_39
DTXSID9046073	cnic_39
CTK1D6137	cnic_39
KS-00000OGQ	cnic_39
NSC9982	cnic_39
Hippuric acid, puriss., 99.0%	cnic_39
HMS1541P11	cnic_39
HMS2230I23	cnic_39
HMS3373I07	cnic_39
ALBB-005966	cnic_39
BCP25964	cnic_39
NSC-9982	cnic_39
ZINC6344064	cnic_39
Benzenecarboxamide, N-carboxymethyl-	cnic_39
Tox21_111710	cnic_39
2-Benzamidoacetic acid 495-69-2	cnic_39
ANW-30789	cnic_39
BBL008217	cnic_39
BDBM50009999	cnic_39
HTS004658	cnic_39
s5618	cnic_39
SBB003759	cnic_39
STK011394	cnic_39
AKOS000118897	cnic_39
Tox21_111710_1	cnic_39
BS-3968	cnic_39
CCG-266415	cnic_39
CS-W017278	cnic_39
HY-W016562	cnic_39
MCULE-2214602350	cnic_39
SDCCGMLS-0064636.P001	cnic_39
NCGC00159486-03	cnic_39
NCGC00159486-04	cnic_39
NCGC00159486-06	cnic_39
AK-42216	cnic_39
LS-75804	cnic_39
SMR000112115	cnic_39
ST037059	cnic_39
DB-051645	cnic_39
FT-0627072	cnic_39
FT-0660260	cnic_39
R1048	cnic_39
W7742	cnic_39
C01586	cnic_39
AB00375781-06	cnic_39
Q412803	cnic_39
Q-201204	cnic_39
F2111-0036	cnic_39
2-Benzamidoacetic acid;N-Benzoylglycine;Glycine, N-benzoyl-	cnic_39
37C5E4E2-F7A0-451C-A041-5C9A71D92FA7	cnic_39
Hippuric acid	cnic_40
495-69-2	cnic_40
2-Benzamidoacetic acid	cnic_40
N-Benzoylglycine	cnic_40
Glycine, N-benzoyl-	cnic_40
Benzoylglycine	cnic_40
Benzamidoacetic acid	cnic_40
hippurate	cnic_40
Benzoylaminoacetic acid	cnic_40
Hippursaeure	cnic_40
Phenylcarbonylaminoacetic acid	cnic_40
Benzamidoessigsaeure	cnic_40
Benzoylaminoessigsaeure	cnic_40
N-Benzoyl-glycin	cnic_40
Acetic acid, (benzoylamino)-	cnic_40
(benzoylamino)acetic acid	cnic_40
Bz-Gly-OH	cnic_40
Acido ippurico	cnic_40
Acido ippurico [Italian]	cnic_40
2-(Phenylformamido)Acetic Acid	cnic_40
NSC 9982	cnic_40
UNII-TE0865N2ET	cnic_40
66407-11-2	cnic_40
Hippuric acid, 98%	cnic_40
N-(phenylcarbonyl)glycine	cnic_40
EINECS 207-806-3	cnic_40
MFCD00002692	cnic_40
CHEMBL461	cnic_40
BRN 1073987	cnic_40
AI3-01062	cnic_40
TE0865N2ET	cnic_40
CHEBI:18089	cnic_40
NCGC00159486-02	cnic_40
ACETIC ACID,BENZAMIDE   HIPPURIC ACID	cnic_40
DSSTox_CID_26073	cnic_40
DSSTox_RID_81320	cnic_40
DSSTox_GSID_46073	cnic_40
N-benzoylglycinate anion	cnic_40
N-benzoylglycinate(1-)	cnic_40
2-(phenylcarbonylamino)acetic acid	cnic_40
CAS-495-69-2	cnic_40
Benzoylglycin	cnic_40
Hippuricacid	cnic_40
benzoyl glycine	cnic_40
Benzamidoacetate	cnic_40
Benzoylglycocoll	cnic_40
n-benzoyl-glycine	cnic_40
N-benzoyl glycine	cnic_40
Hippuric acid, Na	cnic_40
Bzo-Gly-OH	cnic_40
Hippuric Acid,(S)	cnic_40
N-Benzoylglycinic acid	cnic_40
(benzoylamino)-Acetate	cnic_40
PubChem14914	cnic_40
benzoylamino-acetic acid	cnic_40
2-benzamidoethanoic acid	cnic_40
Phenylcarbonylaminoacetate	cnic_40
(benzoylamino)-Acetic acid	cnic_40
bmse000408	cnic_40
Cambridge id 5116993	cnic_40
SCHEMBL7486	cnic_40
2-(benzoylamino)acetic acid	cnic_40
TimTec1_002805	cnic_40
N-Benzoylglycinic acid anion	cnic_40
N-Benzoylglycinic acid(1-)	cnic_40
Oprea1_124422	cnic_40
Oprea1_492747	cnic_40
4-09-00-00778 (Beilstein Handbook Reference)	cnic_40
KSC236C3P	cnic_40
MLS001074359	cnic_40
BIDD:ER0490	cnic_40
ACMC-1B480	cnic_40
DTXSID9046073	cnic_40
CTK1D6137	cnic_40
KS-00000OGQ	cnic_40
NSC9982	cnic_40
Hippuric acid, puriss., 99.0%	cnic_40
HMS1541P11	cnic_40
HMS2230I23	cnic_40
HMS3373I07	cnic_40
ALBB-005966	cnic_40
BCP25964	cnic_40
NSC-9982	cnic_40
ZINC6344064	cnic_40
Benzenecarboxamide, N-carboxymethyl-	cnic_40
Tox21_111710	cnic_40
2-Benzamidoacetic acid 495-69-2	cnic_40
ANW-30789	cnic_40
BBL008217	cnic_40
BDBM50009999	cnic_40
HTS004658	cnic_40
s5618	cnic_40
SBB003759	cnic_40
STK011394	cnic_40
AKOS000118897	cnic_40
Tox21_111710_1	cnic_40
BS-3968	cnic_40
CCG-266415	cnic_40
CS-W017278	cnic_40
HY-W016562	cnic_40
MCULE-2214602350	cnic_40
SDCCGMLS-0064636.P001	cnic_40
NCGC00159486-03	cnic_40
NCGC00159486-04	cnic_40
NCGC00159486-06	cnic_40
AK-42216	cnic_40
LS-75804	cnic_40
SMR000112115	cnic_40
ST037059	cnic_40
DB-051645	cnic_40
FT-0627072	cnic_40
FT-0660260	cnic_40
R1048	cnic_40
W7742	cnic_40
C01586	cnic_40
AB00375781-06	cnic_40
Q412803	cnic_40
Q-201204	cnic_40
F2111-0036	cnic_40
2-Benzamidoacetic acid;N-Benzoylglycine;Glycine, N-benzoyl-	cnic_40
37C5E4E2-F7A0-451C-A041-5C9A71D92FA7	cnic_40
1H-Indol-3-ol	cnic_42
Indoxyl	cnic_42
3-HYDROXYINDOLE	cnic_42
480-93-3	cnic_42
1H-INDOLOL	cnic_42
indole-3-ol	cnic_42
Indole, 3-hydroxy-	cnic_42
PubChem7264	cnic_42
3-HYDROXY-1H-INDOLE	cnic_42
SCHEMBL155191	cnic_42
SCHEMBL156061	cnic_42
CHEBI:17840	cnic_42
CTK1D8015	cnic_42
MFCD02683932	cnic_42
ZB1041	cnic_42
AKOS006351675	cnic_42
ZINC100021178	cnic_42
AB12538	cnic_42
69594-78-1	cnic_42
PS-11811	cnic_42
DB-051518	cnic_42
FT-0607900	cnic_42
C05658	cnic_42
480H933	cnic_42
A827466	cnic_42
Q423256	cnic_42
J-512648	cnic_42
9BD3B4C3-E69E-4F14-BFCE-5F97BCB1C030	cnic_42
ursocholic acid	cnic_44
7-Epicholic acid	cnic_44
2955-27-3	cnic_44
Ursocholate	cnic_44
3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid	cnic_44
UNII-MLP1T05RBX	cnic_44
MLP1T05RBX	cnic_44
CHEBI:81240	cnic_44
7-epicholate	cnic_44
Cholan-24-oic acid, 3,7,12-trihydroxy-, (3alpha,5beta,7beta,12alpha)-	cnic_44
3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid	cnic_44
7beta-Hydroxyisocholic acid	cnic_44
SCHEMBL288612	cnic_44
3a,7b,12a-Trihydroxycholanate	cnic_44
CHEMBL1254416	cnic_44
DTXSID301018756	cnic_44
3a,7b,12a-Trihydroxycholanic acid	cnic_44
4-[(5S,7S,8S,10S,13R,17R)-3,7,12-TRIHYDROXY-10,13-DIMETHYL-2,3,4,5,6,7,8,9,11,12,14,15,16,17-TETRADECAHYDRO-1H-CYCLOPENTA[A]PHENANTHREN-17-YL]PENTANOIC ACID	cnic_44
3a,7b,12a-Trihydroxy-5b-cholanate	cnic_44
LMST04010088	cnic_44
ZINC40164313	cnic_44
3a,7b,12a-Trihydroxy-5b-cholanoate	cnic_44
3a,7b,12a-Trihydroxy-5b-cholanic acid	cnic_44
(4R)-4-[(3R,5S,7S,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_44
3a,7b,12a-Trihydroxy-5b-cholanoic acid	cnic_44
AS-70048	cnic_44
Potassium diphenylbis(pyrazol-1-yl)borate	cnic_44
3a,7b,12a-Trihydroxy-5b-cholan-24-oate	cnic_44
HY-113212	cnic_44
CS-0059325	cnic_44
3a,7b,12a-Trihydroxy-5b-cholan-24-oic acid	cnic_44
C17644	cnic_44
A820339	cnic_44
J-017562	cnic_44
3alpha,7beta,12alpha-trihydroxy-5beta-cholanoic acid	cnic_44
Q27155182	cnic_44
3alpha, 7beta, 12alpha-trihydroxy-5beta-cholanoic acid	cnic_44
(3alpha,5beta,7beta,12alpha)-3,7,12-trihydroxycholan-24-oic acid	cnic_44
(4R)-4-[(1R,3aS,3bR,4S,5aS,7R,9aS,9bS,11S,11aR)-4,7,11-trihydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl]pentanoic acid	cnic_44
(4R)-4-[(3R,5S,7S,8R,9S,10S,12S,13R,14S,17R)-10,13-dimethyl-3,7,12-tris(oxidanyl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_44
Murideoxycholic acid	cnic_45
Murocholic acid	cnic_45
6beta-Hydroxylithocholate	cnic_45
3alpha,6beta-Dihydroxy-5beta-cholan-24-oic Acid	cnic_45
CHEMBL272620	cnic_45
CHEBI:52030	cnic_45
3a,6b-Dihydroxy-5b-cholan-24-oic acid	cnic_45
3alpha,6beta-Dihydroxy-5beta-cholanic acid	cnic_45
Murocholate	cnic_45
6b-Hydroxylithocholate	cnic_45
UNII-AMB87E8LOH	cnic_45
3a,6b-Dihydroxycholanoate	cnic_45
6b-Hydroxylithocholic acid	cnic_45
AMB87E8LOH	cnic_45
6beta-hydroxylithocholic acid	cnic_45
3a,6b-Dihydroxycholanoic acid	cnic_45
SCHEMBL236847	cnic_45
3a,6b-Dihydroxy-5b-cholanate	cnic_45
3a,6b-Dihydroxy-5b-cholanoate	cnic_45
3a,6b-Dihydroxy-5b-cholanic acid	cnic_45
3a,6b-Dihydroxy-5b-cholanoic acid	cnic_45
BDBM50375598	cnic_45
LMST04010025	cnic_45
3a,6b-Dihydroxy-5b-cholan-24-oate	cnic_45
(4R)-4-[(3R,5R,6R,8S,9S,10R,13R,14S,17R)-3,6-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid	cnic_45
3alpha,6beta-dihydroxycholan-24-oic acid	cnic_45
3alpha,6beta-Dihydroxy-5beta-cholanoic acid	cnic_45
C15515	cnic_45
Q27123111	cnic_45
Cholan-24-oic acid, 3,6-dihydroxy-, (3alpha,5beta,6beta)-	cnic_45
HYODEOXYCHOLIC ACID	cnic_46
83-49-8	cnic_46
HDCA	cnic_46
Iodeoxycholic acid	cnic_46
7-Deoxyhyocholic acid	cnic_46
Hyodesoxycholic acid	cnic_46
UNII-7A33Y6EHYK	cnic_46
Hyodeoxycholic acid (HDCA)	cnic_46
NSC 60672	cnic_46
alpha-Hyodeoxycholic acid	cnic_46
6alpha-Hydroxylithocholate	cnic_46
7A33Y6EHYK	cnic_46
3alpha,6alpha-Dihydroxy-5beta-cholanoic acid	cnic_46
CHEBI:52023	cnic_46
Hyodesoxycholsaeure	cnic_46
3alpha,6alpha-Dihydroxy-5beta-cholan-24-oic acid	cnic_46
Cholan-24-oic acid, 3,6-dihydroxy-, (3a,5b,6a)-	cnic_46
Hyodeoxycholic Acid Sodium Salt	cnic_46
3alpha,6alpha-Dihydroxy-5beta-cholanic acid	cnic_46
3alpha,6alpha-Dihydroxy-5 beta,cholan-24-oic acid	cnic_46
6-alpha-Hydroxylithocholic acid	cnic_46
EINECS 201-483-2	cnic_46
3alpha,6alpha-Dihydroxycholanic acid	cnic_46
BRN 3218394	cnic_46
5-beta-Cholanic acid-3-alpha,6-alpha-diol	cnic_46
.alpha.-Hyodeoxycholic acid	cnic_46
3alpha,6alpha-Dihydroxy-5beta-cholan-24-saeure	cnic_46
10421-49-5	cnic_46
3-alpha,6-alpha-Dihydroxy-5-beta-cholan-24-oic acid	cnic_46
Cholan-24-oic acid, 3,6-dihydroxy-, (3alpha,5beta,6alpha)-	cnic_46
MFCD00003681	cnic_46
Hyodesoxycholsaure	cnic_46
3.alpha.,6.alpha.-Dihydroxycholanic acid	cnic_46
6|A-Dihydroxy-5|A-cholan-24-oic acid	cnic_46
3.alpha.,6.alpha.-Dihydroxy-5.beta.-cholanic acid	cnic_46
HYODEOXYCHOLIC_ACID	cnic_46
3.alpha.,6.alpha.-Dihydroxy-5.beta.-cholanoic acid	cnic_46
5-beta-Cholan-24-oic acid, 3-alpha,6-alpha-dihydroxy-	cnic_46
4-10-00-01600 (Beilstein Handbook Reference)	cnic_46
Hyodeoxycholic acid, >=98%	cnic_46
SCHEMBL207643	cnic_46
AHRO-001	cnic_46
CHEMBL272621	cnic_46
Cholan-24-oic acid, 3,6-dihydroxy-, (3.alpha.,5.beta.,6.alpha.)-	cnic_46
6-.alpha.-Hydroxylithocholic acid	cnic_46
DTXSID001018971	cnic_46
(R)-4-((3R,5R,6S,8S,9S,10R,13R,14S,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_46
HY-N0169	cnic_46
ZINC3918159	cnic_46
BDBM50375596	cnic_46
LMST04010024	cnic_46
s2311	cnic_46
AKOS022168200	cnic_46
CCG-268566	cnic_46
DB11789	cnic_46
5beta-Cholanic acid-3alpha,6alpha-diol	cnic_46
SMP1_000164	cnic_46
NCGC00386169-01	cnic_46
3|A	cnic_46
AS-14254	cnic_46
K489	cnic_46
AB0014249	cnic_46
CS-0007886	cnic_46
C15517	cnic_46
003H681	cnic_46
5-.beta.-Cholanic acid-3-.alpha.,6-.alpha.-diol	cnic_46
Q5957042	cnic_46
W-104141	cnic_46
BRD-K44009692-001-02-3	cnic_46
(3alpha,5beta,6alpha)-3,6-Dihydroxycholan-24-oic acid	cnic_46
5-Methyl-[1,3,4]oxadiazol-2-ylmethylaminehydrochloride	cnic_46
5beta-Cholan-24-oic acid, 3alpha,6alpha-dihydroxy- (8CI)	cnic_46
3-.alpha.,6-.alpha.-Dihydroxy-5-.beta.-cholan-24-oic acid	cnic_46
5.beta.-Cholan-24-oic acid, 3.alpha.,6.alpha.-dihydroxy-	cnic_46
3,6-Dihydroxy-5.beta.-cholan-24-oic acid, (3.alpha.,6.alpha.)-	cnic_46
668-49-5	cnic_46
4-(3,6-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_46
SR-01000597239	cnic_46
3,6-Dihydroxycholan-24-oic acid	cnic_46
NSC657951	cnic_46
NCIOpen2_007753	cnic_46
Oprea1_634816	cnic_46
SCHEMBL11962432	cnic_46
CTK5C5309	cnic_46
NSC18166	cnic_46
NSC60672	cnic_46
NSC-18166	cnic_46
NSC-60672	cnic_46
MCULE-7157392758	cnic_46
SC-46680	cnic_46
EU-0066589	cnic_46
FT-0670245	cnic_46
FT-0689422	cnic_46
5.beta.-Cholan-24-oic acid,6.alpha.-dihydroxy-	cnic_46
SR-01000597239-1	cnic_46
SR-01000597239-2	cnic_46
Cholan-24-oic acid,6-dihydroxy-, (3.alpha.,5.beta.,6.alpha.)-	cnic_46
Cholan-24-oic acid,6-dihydroxy-, (3.alpha.,5.beta.,6.beta.)-	cnic_46
4-cyano-N-[phenyl(5-piperidin-1-yl-1,3,4-oxadiazol-2-yl)methyl]benzamide	cnic_46
Iodeoxycholate	cnic_46
Hyodesoxycholate	cnic_46
a-Hyodeoxycholate	cnic_46
7-Deoxyhyocholate	cnic_46
alpha-Hyodeoxycholate	cnic_46
a-Hyodeoxycholic acid	cnic_46
6a-Hydroxylithocholate	cnic_46
6a-Hydroxylithocholic acid	cnic_46
3a,6a-dihydroxycholanic acid	cnic_46
SCHEMBL207644	cnic_46
3a,6a-Dihydroxy-5b-cholanate	cnic_46
3a,6a-Dihydroxy-5b-cholanoate	cnic_46
3a,6a-Dihydroxy-5b-cholanic acid	cnic_46
(4R)-4-((3R,5R,6S,10R,13R,17R)-3,6-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid	cnic_46
3a,6a-Dihydroxy-5b-cholanoic acid	cnic_46
3a,6a-Dihydroxy-5b-cholan-24-oate	cnic_46
3a,6a-Dihydroxy-5b-cholan-24-oic acid	cnic_46
3alpha,6alpha-Dihydroxycholan-24-oic acid	cnic_46
